edge_id,global_i,global_j,block_i,block_j,index_i,index_j,cell_i,cell_j,d_Cplus,d_Q,original_obstruction,split_i,split_j,retained_after_split,post_split_obstruction
662,1286.0,2067.0,2.0,4.0,613.0,40.0,7.0,7.0,0.3582070767879486,1.0813241004943848,True,0,1,False,False
663,1287.0,2064.0,2.0,4.0,614.0,37.0,7.0,7.0,0.3572658598423004,1.0603896379470823,True,0,1,False,False
664,1287.0,2065.0,2.0,4.0,614.0,38.0,7.0,7.0,0.3500065207481384,1.0623432397842407,True,0,1,False,False
665,1287.0,2066.0,2.0,4.0,614.0,39.0,7.0,7.0,0.34507033228874207,1.0657095909118652,True,0,1,False,False
666,1287.0,2067.0,2.0,4.0,614.0,40.0,7.0,7.0,0.34443366527557373,1.070614457130432,True,0,1,False,False
667,1287.0,2068.0,2.0,4.0,614.0,41.0,7.0,7.0,0.3490467667579651,1.0768866539001465,True,0,1,False,False
668,1287.0,2069.0,2.0,4.0,614.0,42.0,7.0,7.0,0.3581997752189636,1.0841823816299438,True,0,1,False,False
669,1288.0,2064.0,2.0,4.0,615.0,37.0,7.0,7.0,0.3587668836116791,1.0526391267776487,True,0,1,False,False
670,1288.0,2065.0,2.0,4.0,615.0,38.0,7.0,7.0,0.3481966555118561,1.0535054206848145,True,0,1,False,False
671,1288.0,2066.0,2.0,4.0,615.0,39.0,7.0,7.0,0.3392694890499115,1.0557442903518677,True,0,1,False,False
672,1288.0,2067.0,2.0,4.0,615.0,40.0,7.0,7.0,0.3344081938266754,1.0597298145294187,True,0,1,False,False
673,1288.0,2068.0,2.0,4.0,615.0,41.0,7.0,7.0,0.33512693643569946,1.0654910802841187,True,0,1,False,False
674,1288.0,2069.0,2.0,4.0,615.0,42.0,7.0,7.0,0.34120914340019226,1.0727670192718504,True,0,1,False,False
675,1288.0,2070.0,2.0,4.0,615.0,43.0,7.0,7.0,0.3508565425872803,1.0812162160873413,True,0,1,False,False
676,1289.0,2065.0,2.0,4.0,616.0,38.0,7.0,7.0,0.35219061374664307,1.045061111450195,True,0,1,False,False
677,1289.0,2066.0,2.0,4.0,616.0,39.0,7.0,7.0,0.33967089653015137,1.0463416576385498,True,0,1,False,False
678,1289.0,2067.0,2.0,4.0,616.0,40.0,7.0,7.0,0.3307134509086609,1.0493597984313965,True,0,1,False,False
679,1289.0,2068.0,2.0,4.0,616.0,41.0,7.0,7.0,0.3273478150367737,1.0543887615203855,True,0,1,False,False
680,1289.0,2069.0,2.0,4.0,616.0,42.0,7.0,7.0,0.3299126923084259,1.0613640546798706,True,0,1,False,False
681,1289.0,2070.0,2.0,4.0,616.0,43.0,7.0,7.0,0.3369993269443512,1.0700241327285767,True,0,1,False,False
682,1289.0,2071.0,2.0,4.0,616.0,44.0,7.0,7.0,0.34635046124458313,1.0801079273223877,True,0,1,False,False
683,1289.0,2072.0,2.0,4.0,616.0,45.0,7.0,7.0,0.3560062050819397,1.0914605855941772,True,0,1,False,False
684,1290.0,2066.0,2.0,4.0,617.0,39.0,7.0,7.0,0.34651568531990046,1.0378260612487793,True,0,1,False,False
685,1290.0,2067.0,2.0,4.0,617.0,40.0,7.0,7.0,0.33419501781463623,1.040045142173767,True,0,1,False,False
686,1290.0,2068.0,2.0,4.0,617.0,41.0,7.0,7.0,0.32720130681991577,1.0442886352539062,True,0,1,False,False
687,1290.0,2069.0,2.0,4.0,617.0,42.0,7.0,7.0,0.3263600170612335,1.0507320165634155,True,0,1,False,False
688,1290.0,2070.0,2.0,4.0,617.0,43.0,7.0,7.0,0.3306971788406372,1.0593093633651731,True,0,1,False,False
689,1290.0,2071.0,2.0,4.0,617.0,44.0,7.0,7.0,0.33820396661758423,1.069836378097534,True,0,1,False,False
690,1290.0,2072.0,2.0,4.0,617.0,45.0,7.0,7.0,0.3469886779785156,1.082094430923462,True,0,1,False,False
691,1290.0,2073.0,2.0,4.0,617.0,46.0,7.0,7.0,0.35603439807891846,1.0958507061004639,True,0,1,False,False
692,1291.0,2066.0,2.0,4.0,618.0,39.0,7.0,7.0,0.358277291059494,1.0298856496810913,False,0,1,False,False
693,1291.0,2067.0,2.0,4.0,618.0,40.0,7.0,7.0,0.3436170220375061,1.031670331954956,False,0,1,False,False
694,1291.0,2068.0,2.0,4.0,618.0,41.0,7.0,7.0,0.33389031887054443,1.0353277921676636,True,0,1,False,False
695,1291.0,2069.0,2.0,4.0,618.0,42.0,7.0,7.0,0.33025726675987244,1.0412206649780271,True,0,1,False,False
696,1291.0,2070.0,2.0,4.0,618.0,43.0,7.0,7.0,0.33211958408355713,1.049521565437317,True,0,1,False,False
697,1291.0,2071.0,2.0,4.0,618.0,44.0,7.0,7.0,0.33774662017822266,1.0602378845214844,True,0,1,False,False
698,1291.0,2072.0,2.0,4.0,618.0,45.0,7.0,7.0,0.3453798294067383,1.073214054107666,True,0,1,False,False
699,1291.0,2073.0,2.0,4.0,618.0,46.0,7.0,7.0,0.3540280759334564,1.088130474090576,True,0,1,False,False
700,1292.0,2067.0,2.0,4.0,619.0,40.0,7.0,7.0,0.35644698143005366,1.0232521295547483,False,0,1,False,False
701,1292.0,2068.0,2.0,4.0,619.0,41.0,7.0,7.0,0.3449436724185944,1.0267318487167358,False,0,1,False,False
702,1292.0,2069.0,2.0,4.0,619.0,42.0,7.0,7.0,0.33934277296066284,1.0323266983032227,False,0,1,False,False
703,1292.0,2070.0,2.0,4.0,619.0,43.0,7.0,7.0,0.33931249380111694,1.0403941869735716,True,0,1,False,False
704,1292.0,2071.0,2.0,4.0,619.0,44.0,7.0,7.0,0.34335818886756897,1.05117130279541,True,0,1,False,False
705,1292.0,2072.0,2.0,4.0,619.0,45.0,7.0,7.0,0.34985849261283875,1.064674973487854,True,0,1,False,False
706,1292.0,2073.0,2.0,4.0,619.0,46.0,7.0,7.0,0.35786980390548706,1.0806186199188232,True,0,1,False,False
707,1293.0,2068.0,2.0,4.0,620.0,41.0,7.0,7.0,0.35752880573272705,1.017052173614502,False,0,1,False,False
708,1293.0,2069.0,2.0,4.0,620.0,42.0,7.0,7.0,0.35068029165267944,1.0227638483047483,False,0,1,False,False
709,1293.0,2070.0,2.0,4.0,620.0,43.0,7.0,7.0,0.34938025474548334,1.0308609008789062,False,0,1,False,False
710,1293.0,2071.0,2.0,4.0,620.0,44.0,7.0,7.0,0.35230526328086853,1.0417547225952148,True,0,1,False,False
711,1293.0,2072.0,2.0,4.0,620.0,45.0,7.0,7.0,0.3579324781894684,1.0556695461273191,True,0,1,False,False
712,1378.0,2443.0,3.0,4.0,28.0,416.0,4.0,4.0,0.34621047973632807,0.6305499076843262,False,0,0,True,False
713,1378.0,2444.0,3.0,4.0,28.0,417.0,4.0,4.0,0.3434274196624756,0.6714828014373779,False,0,0,True,False
714,1378.0,2445.0,3.0,4.0,28.0,418.0,4.0,4.0,0.35830849409103394,0.7023494839668274,False,0,0,True,False
715,1379.0,2442.0,3.0,4.0,29.0,415.0,4.0,4.0,0.3557961881160736,0.5794991850852966,False,0,0,True,False
716,1379.0,2443.0,3.0,4.0,29.0,416.0,4.0,4.0,0.3296048939228058,0.6269673109054564,False,0,0,True,False
717,1379.0,2444.0,3.0,4.0,29.0,417.0,4.0,4.0,0.31914854049682617,0.6676769852638245,False,0,0,True,False
718,1379.0,2445.0,3.0,4.0,29.0,418.0,4.0,4.0,0.32868680357933044,0.698401153087616,False,0,0,True,False
719,1379.0,2446.0,3.0,4.0,29.0,419.0,4.0,4.0,0.3550228774547577,0.7188146710395813,False,0,0,True,False
720,1380.0,2442.0,3.0,4.0,30.0,415.0,4.0,4.0,0.3546499013900757,0.5758829712867737,False,0,0,True,False
721,1380.0,2443.0,3.0,4.0,30.0,416.0,4.0,4.0,0.3221504092216492,0.6232138872146606,False,0,0,True,False
722,1380.0,2444.0,3.0,4.0,30.0,417.0,4.0,4.0,0.3038918972015381,0.6637111902236937,False,0,0,True,False
723,1380.0,2445.0,3.0,4.0,30.0,418.0,4.0,4.0,0.30651137232780457,0.6942107081413269,False,0,0,True,False
724,1380.0,2446.0,3.0,4.0,30.0,419.0,4.0,4.0,0.3282914161682129,0.7144837975502014,False,0,0,True,False
725,1381.0,2443.0,3.0,4.0,31.0,416.0,4.0,4.0,0.32609409093856806,0.620455801486969,False,0,0,True,False
726,1381.0,2444.0,3.0,4.0,31.0,417.0,4.0,4.0,0.30150550603866577,0.6606760621070862,False,0,0,True,False
727,1381.0,2445.0,3.0,4.0,31.0,418.0,4.0,4.0,0.29656457901000977,0.6907945275306702,False,0,0,True,False
728,1381.0,2446.0,3.0,4.0,31.0,419.0,4.0,4.0,0.31182757019996643,0.7106587886810303,False,0,0,True,False
729,1381.0,2447.0,3.0,4.0,31.0,420.0,4.0,4.0,0.3411296606063843,0.7227257490158081,False,0,0,True,False
730,1382.0,2443.0,3.0,4.0,32.0,416.0,4.0,4.0,0.33962634205818176,0.6197993159294128,False,0,0,True,False
731,1382.0,2444.0,3.0,4.0,32.0,417.0,4.0,4.0,0.31117692589759827,0.6596168279647827,False,0,0,True,False
732,1382.0,2445.0,3.0,4.0,32.0,418.0,4.0,4.0,0.29954129457473755,0.6891638636589049,False,0,0,True,False
733,1382.0,2446.0,3.0,4.0,32.0,419.0,4.0,4.0,0.30730006098747253,0.7083179950714111,False,0,0,True,False
734,1382.0,2447.0,3.0,4.0,32.0,420.0,4.0,4.0,0.33023303747177124,0.719656765460968,False,0,0,True,False
735,1383.0,2443.0,3.0,4.0,33.0,416.0,4.0,4.0,0.3579559922218323,0.6219293475151062,False,0,0,True,False
736,1383.0,2444.0,3.0,4.0,33.0,417.0,4.0,4.0,0.3278386890888214,0.6611987352371216,False,0,0,True,False
737,1383.0,2445.0,3.0,4.0,33.0,418.0,4.0,4.0,0.31127333641052246,0.690013587474823,False,0,0,True,False
738,1383.0,2446.0,3.0,4.0,33.0,419.0,4.0,4.0,0.3119942247867584,0.7082199454307556,False,0,0,True,False
739,1383.0,2447.0,3.0,4.0,33.0,420.0,4.0,4.0,0.3278595209121704,0.7184744477272034,False,0,0,True,False
740,1383.0,2448.0,3.0,4.0,33.0,421.0,4.0,4.0,0.3537208139896393,0.7242906093597411,False,0,0,True,False
741,1384.0,2444.0,3.0,4.0,34.0,417.0,4.0,4.0,0.34522369503974915,0.665367603302002,False,0,0,True,False
742,1384.0,2445.0,3.0,4.0,34.0,418.0,4.0,4.0,0.3253498375415802,0.6933864951133728,False,0,0,True,False
743,1384.0,2446.0,3.0,4.0,34.0,419.0,4.0,4.0,0.3203597664833069,0.7105637192726135,False,0,0,True,False
744,1384.0,2447.0,3.0,4.0,34.0,420.0,4.0,4.0,0.32967063784599304,0.7195625901222229,False,0,0,True,False
745,1384.0,2448.0,3.0,4.0,34.0,421.0,4.0,4.0,0.34955674409866333,0.7240241765975952,False,0,0,True,False
746,1385.0,2444.0,3.0,4.0,35.0,417.0,4.0,4.0,0.35860782861709595,0.671299159526825,False,0,0,True,False
747,1385.0,2445.0,3.0,4.0,35.0,418.0,4.0,4.0,0.3363582193851471,0.6985880136489868,False,0,0,True,False
748,1385.0,2446.0,3.0,4.0,35.0,419.0,4.0,4.0,0.3270223140716553,0.7148526906967163,False,0,0,True,False
749,1385.0,2447.0,3.0,4.0,35.0,420.0,4.0,4.0,0.3309445381164551,0.7226799130439758,False,0,0,True,False
750,1385.0,2448.0,3.0,4.0,35.0,421.0,4.0,4.0,0.3455202877521515,0.7257473468780516,False,0,0,True,False
751,1386.0,2445.0,3.0,4.0,36.0,418.0,4.0,4.0,0.3415437936782837,0.7044891119003296,False,0,0,True,False
752,1386.0,2446.0,3.0,4.0,36.0,419.0,4.0,4.0,0.3288383185863495,0.7201170325279236,False,0,0,True,False
753,1386.0,2447.0,3.0,4.0,36.0,420.0,4.0,4.0,0.32864558696746826,0.7270885109901427,False,0,0,True,False
754,1386.0,2448.0,3.0,4.0,36.0,421.0,4.0,4.0,0.3390121459960937,0.7290093898773193,False,0,0,True,False
755,1386.0,2449.0,3.0,4.0,36.0,422.0,4.0,4.0,0.35710301995277405,0.7289162874221802,False,0,0,True,False
756,1387.0,2445.0,3.0,4.0,37.0,418.0,4.0,4.0,0.34104478359222407,0.7100372910499573,False,0,0,True,False
757,1387.0,2446.0,3.0,4.0,37.0,419.0,4.0,4.0,0.3254677951335907,0.7253581285476685,False,0,0,True,False
758,1387.0,2447.0,3.0,4.0,37.0,420.0,4.0,4.0,0.3222754001617432,0.7319054007530211,False,0,0,True,False
759,1387.0,2448.0,3.0,4.0,37.0,421.0,4.0,4.0,0.3296865224838257,0.7331267595291138,False,0,0,True,False
760,1387.0,2449.0,3.0,4.0,37.0,422.0,4.0,4.0,0.344891220331192,0.7319914102554321,False,0,0,True,False
761,1388.0,2445.0,3.0,4.0,38.0,418.0,4.0,4.0,0.3373037576675415,0.7147095203399657,False,0,0,True,False
762,1388.0,2446.0,3.0,4.0,38.0,419.0,4.0,4.0,0.3189253509044647,0.729970633983612,False,0,0,True,False
763,1388.0,2447.0,3.0,4.0,38.0,420.0,4.0,4.0,0.31359708309173584,0.7364718914031982,False,0,0,True,False
764,1388.0,2448.0,3.0,4.0,38.0,421.0,4.0,4.0,0.31929865479469294,0.7374694943428038,False,0,0,True,False
765,1388.0,2449.0,3.0,4.0,38.0,422.0,4.0,4.0,0.33281415700912476,0.7357695698738098,False,0,0,True,False
766,1388.0,2450.0,3.0,4.0,38.0,423.0,4.0,4.0,0.3509458303451538,0.7332026362419128,False,0,0,True,False
767,1389.0,2445.0,3.0,4.0,39.0,418.0,4.0,4.0,0.33385854959487915,0.718739926815033,False,0,0,True,False
768,1389.0,2446.0,3.0,4.0,39.0,419.0,4.0,4.0,0.3124161958694458,0.7339908480644226,False,0,0,True,False
769,1389.0,2447.0,3.0,4.0,39.0,420.0,4.0,4.0,0.30549132823944086,0.7406055927276611,False,0,0,True,False
770,1389.0,2448.0,3.0,4.0,39.0,421.0,4.0,4.0,0.3105597496032715,0.7416878342628478,False,0,0,True,False
771,1389.0,2449.0,3.0,4.0,39.0,422.0,4.0,4.0,0.3235904276371002,0.7398489713668822,False,0,0,True,False
772,1389.0,2450.0,3.0,4.0,39.0,423.0,4.0,4.0,0.34066015481948847,0.736763596534729,False,0,0,True,False
773,1389.0,2451.0,3.0,4.0,39.0,424.0,4.0,4.0,0.35841092467308044,0.7333347797393799,False,0,0,True,False
774,1390.0,2445.0,3.0,4.0,40.0,418.0,4.0,4.0,0.3337873220443725,0.7230450510978698,False,0,0,True,False
775,1390.0,2446.0,3.0,4.0,40.0,419.0,4.0,4.0,0.30881258845329285,0.7380998134613037,False,0,0,True,False
776,1390.0,2447.0,3.0,4.0,40.0,420.0,4.0,4.0,0.3003991544246673,0.7446805834770202,False,0,0,True,False
777,1390.0,2448.0,3.0,4.0,40.0,421.0,4.0,4.0,0.30550140142440796,0.7458425164222717,False,0,0,True,False
778,1390.0,2449.0,3.0,4.0,40.0,422.0,4.0,4.0,0.3190114200115204,0.7440546154975891,False,0,0,True,False
779,1390.0,2450.0,3.0,4.0,40.0,423.0,4.0,4.0,0.33603021502494806,0.7407989501953125,False,0,0,True,False
780,1390.0,2451.0,3.0,4.0,40.0,424.0,4.0,4.0,0.3525733947753906,0.7368174195289613,False,0,0,True,False
781,1390.0,2607.0,3.0,4.0,40.0,580.0,4.0,4.0,0.35768505930900574,0.8452360033988952,False,0,0,True,False
782,1390.0,2608.0,3.0,4.0,40.0,581.0,4.0,4.0,0.3535444438457489,0.8661376237869263,False,0,0,True,False
783,1390.0,2609.0,3.0,4.0,40.0,582.0,4.0,4.0,0.3508022427558899,0.8864167928695679,False,0,0,True,False
784,1390.0,2610.0,3.0,4.0,40.0,583.0,4.0,4.0,0.3501589596271515,0.9059002399444579,False,0,0,True,False
785,1390.0,2611.0,3.0,4.0,40.0,584.0,4.0,4.0,0.35254722833633423,0.9245858788490297,False,0,0,True,False
786,1390.0,2612.0,3.0,4.0,40.0,585.0,4.0,4.0,0.35830965638160706,0.9426227807998656,False,0,0,True,False
787,1391.0,2445.0,3.0,4.0,41.0,418.0,4.0,4.0,0.3385312855243683,0.7288656234741211,False,0,0,True,False
788,1391.0,2446.0,3.0,4.0,41.0,419.0,4.0,4.0,0.30951887369155884,0.7433820366859437,False,0,0,True,False
789,1391.0,2447.0,3.0,4.0,41.0,420.0,4.0,4.0,0.29923850297927856,0.7495197653770447,False,0,0,True,False
790,1391.0,2448.0,3.0,4.0,41.0,421.0,4.0,4.0,0.30440473556518555,0.7504226565361024,False,0,0,True,False
791,1391.0,2449.0,3.0,4.0,41.0,422.0,4.0,4.0,0.318838894367218,0.7485412359237671,False,0,0,True,False
792,1391.0,2450.0,3.0,4.0,41.0,423.0,4.0,4.0,0.3365602195262909,0.7452144026756287,False,0,0,True,False
793,1391.0,2451.0,3.0,4.0,41.0,424.0,4.0,4.0,0.3528577387332916,0.7409682869911194,False,0,0,True,False
794,1391.0,2604.0,3.0,4.0,41.0,577.0,4.0,4.0,0.356960266828537,0.7883762717247009,False,0,0,True,False
795,1391.0,2605.0,3.0,4.0,41.0,578.0,4.0,4.0,0.34584715962409973,0.8083058595657348,False,0,0,True,False
796,1391.0,2606.0,3.0,4.0,41.0,579.0,4.0,4.0,0.3394780158996582,0.8289861083030701,False,0,0,True,False
797,1391.0,2607.0,3.0,4.0,41.0,580.0,4.0,4.0,0.33596065640449524,0.8501017689704894,False,0,0,True,False
798,1391.0,2608.0,3.0,4.0,41.0,581.0,4.0,4.0,0.3336869776248932,0.871237277984619,False,0,0,True,False
799,1391.0,2609.0,3.0,4.0,41.0,582.0,4.0,4.0,0.3321485221385956,0.891948401927948,False,0,0,True,False
800,1391.0,2610.0,3.0,4.0,41.0,583.0,4.0,4.0,0.33197659254074097,0.9118755459785459,False,0,0,True,False
801,1391.0,2611.0,3.0,4.0,41.0,584.0,4.0,4.0,0.33425167202949524,0.9308585524559022,False,0,0,True,False
802,1391.0,2612.0,3.0,4.0,41.0,585.0,4.0,4.0,0.33956053853034973,0.9489653706550598,False,0,0,True,False
803,1391.0,2613.0,3.0,4.0,41.0,586.0,4.0,4.0,0.3474675416946411,0.9661645293235779,False,0,0,True,False
804,1391.0,2614.0,3.0,4.0,41.0,587.0,4.0,4.0,0.3567311763763428,0.9817458391189576,False,0,0,True,False
805,1392.0,2445.0,3.0,4.0,42.0,418.0,4.0,4.0,0.3477591574192047,0.7372679114341735,False,0,0,True,False
806,1392.0,2446.0,3.0,4.0,42.0,419.0,4.0,4.0,0.3143655061721802,0.7509188652038574,False,0,0,True,False
807,1392.0,2447.0,3.0,4.0,42.0,420.0,4.0,4.0,0.30147436261177063,0.7561203241348265,False,0,0,True,False
808,1392.0,2448.0,3.0,4.0,42.0,421.0,4.0,4.0,0.3060620129108429,0.7562196850776672,False,0,0,True,False
809,1392.0,2449.0,3.0,4.0,42.0,422.0,4.0,4.0,0.3211953341960907,0.753803789615631,False,0,0,True,False
810,1392.0,2450.0,3.0,4.0,42.0,423.0,4.0,4.0,0.3398880958557129,0.7501952052116394,False,0,0,True,False
811,1392.0,2451.0,3.0,4.0,42.0,424.0,4.0,4.0,0.35667726397514343,0.745742380619049,False,0,0,True,False
812,1392.0,2457.0,3.0,4.0,42.0,430.0,4.0,4.0,0.35938531160354614,0.6864804029464722,False,0,0,True,False
813,1392.0,2603.0,3.0,4.0,42.0,576.0,4.0,4.0,0.35568034648895264,0.7748002409934996,False,0,0,True,False
814,1392.0,2604.0,3.0,4.0,42.0,577.0,4.0,4.0,0.3382571041584015,0.7929064631462097,False,0,0,True,False
815,1392.0,2605.0,3.0,4.0,42.0,578.0,4.0,4.0,0.3277740478515625,0.8118936419486998,False,0,0,True,False
816,1392.0,2606.0,3.0,4.0,42.0,579.0,4.0,4.0,0.32274746894836426,0.8317926526069641,False,0,0,True,False
817,1392.0,2607.0,3.0,4.0,42.0,580.0,4.0,4.0,0.3207022547721863,0.8524549603462219,False,0,0,True,False
818,1392.0,2608.0,3.0,4.0,42.0,581.0,4.0,4.0,0.3195280134677887,0.8735274672508239,False,0,0,True,False
819,1392.0,2609.0,3.0,4.0,42.0,582.0,4.0,4.0,0.31842759251594543,0.8945133090019226,False,0,0,True,False
820,1392.0,2610.0,3.0,4.0,42.0,583.0,4.0,4.0,0.31799447536468506,0.9149126410484314,False,0,0,True,False
821,1392.0,2611.0,3.0,4.0,42.0,584.0,4.0,4.0,0.3194928765296936,0.9343914985656737,False,0,0,True,False
822,1392.0,2612.0,3.0,4.0,42.0,585.0,4.0,4.0,0.3238068222999573,0.9528740644454957,False,0,0,True,False
823,1392.0,2613.0,3.0,4.0,42.0,586.0,4.0,4.0,0.3307514786720276,0.9702586531639101,False,0,0,True,False
824,1392.0,2614.0,3.0,4.0,42.0,587.0,4.0,4.0,0.33917662501335144,0.9858497977256776,False,0,0,True,False
825,1392.0,2615.0,3.0,4.0,42.0,588.0,4.0,4.0,0.34765708446502686,0.9982776641845704,False,0,0,True,False
826,1392.0,2616.0,3.0,4.0,42.0,589.0,4.0,4.0,0.35522982478141785,1.0062652826309204,False,0,0,True,False
827,1393.0,2446.0,3.0,4.0,43.0,419.0,4.0,4.0,0.3223561644554138,0.7613779306411742,False,0,0,True,False
828,1393.0,2447.0,3.0,4.0,43.0,420.0,4.0,4.0,0.3060402572154999,0.7652899622917174,False,0,0,True,False
829,1393.0,2448.0,3.0,4.0,43.0,421.0,4.0,4.0,0.30894654989242554,0.7640612721443176,False,0,0,True,False
830,1393.0,2449.0,3.0,4.0,43.0,422.0,4.0,4.0,0.3239433765411377,0.7605395913124083,False,0,0,True,False
831,1393.0,2450.0,3.0,4.0,43.0,423.0,4.0,4.0,0.34330084919929504,0.7561926245689392,False,0,0,True,False
832,1393.0,2456.0,3.0,4.0,43.0,429.0,4.0,4.0,0.35957106947898865,0.7025088667869568,False,0,0,True,False
833,1393.0,2457.0,3.0,4.0,43.0,430.0,4.0,4.0,0.3527306318283081,0.6858964562416077,False,0,0,True,False
834,1393.0,2458.0,3.0,4.0,43.0,431.0,4.0,4.0,0.34918925166130066,0.6656408309936523,False,0,0,True,False
835,1393.0,2459.0,3.0,4.0,43.0,432.0,4.0,4.0,0.3499525785446167,0.6396400928497313,False,0,0,True,False
836,1393.0,2460.0,3.0,4.0,43.0,433.0,4.0,4.0,0.355289101600647,0.6052411794662476,False,0,0,True,False
837,1393.0,2467.0,3.0,4.0,43.0,440.0,4.0,4.0,0.35193243622779846,0.17889319360256195,False,0,0,True,False
838,1393.0,2468.0,3.0,4.0,43.0,441.0,4.0,4.0,0.34974098205566406,0.15308628976345062,False,0,0,True,False
839,1393.0,2603.0,3.0,4.0,43.0,576.0,4.0,4.0,0.347147136926651,0.7775675654411317,False,0,0,True,False
840,1393.0,2604.0,3.0,4.0,43.0,577.0,4.0,4.0,0.32933250069618225,0.7952039241790771,False,0,0,True,False
841,1393.0,2605.0,3.0,4.0,43.0,578.0,4.0,4.0,0.3192020058631897,0.8134152293205261,False,0,0,True,False
842,1393.0,2606.0,3.0,4.0,43.0,579.0,4.0,4.0,0.31490206718444824,0.8324512839317322,False,0,0,True,False
843,1393.0,2607.0,3.0,4.0,43.0,580.0,4.0,4.0,0.3134955167770386,0.852396547794342,False,0,0,True,False
844,1393.0,2608.0,3.0,4.0,43.0,581.0,4.0,4.0,0.3124946653842926,0.8730720281600952,False,0,0,True,False
845,1393.0,2609.0,3.0,4.0,43.0,582.0,4.0,4.0,0.3108987212181092,0.8940489888191222,False,0,0,True,False
846,1393.0,2610.0,3.0,4.0,43.0,583.0,4.0,4.0,0.30930453538894653,0.9147787094116211,False,0,0,True,False
847,1393.0,2611.0,3.0,4.0,43.0,584.0,4.0,4.0,0.30918735265731806,0.9347925782203673,False,0,0,True,False
848,1393.0,2612.0,3.0,4.0,43.0,585.0,4.0,4.0,0.31177565455436707,0.9538487195968629,False,0,0,True,False
849,1393.0,2613.0,3.0,4.0,43.0,586.0,4.0,4.0,0.3172021210193634,0.9717090129852296,False,0,0,True,False
850,1393.0,2614.0,3.0,4.0,43.0,587.0,4.0,4.0,0.32446226477622986,0.9876123070716858,False,0,0,True,False
851,1393.0,2615.0,3.0,4.0,43.0,588.0,4.0,4.0,0.3320790231227875,1.0001999139785767,False,0,0,True,False
852,1393.0,2616.0,3.0,4.0,43.0,589.0,4.0,4.0,0.3389212191104889,1.0082587003707884,False,0,0,True,False
853,1393.0,2617.0,3.0,4.0,43.0,590.0,4.0,4.0,0.34470495581626887,1.0114496946334839,False,0,0,True,False
854,1393.0,2618.0,3.0,4.0,43.0,591.0,4.0,4.0,0.350026935338974,1.0102192163467407,False,0,0,True,False
855,1393.0,2619.0,3.0,4.0,43.0,592.0,4.0,4.0,0.35606539249420166,1.0052475929260252,False,0,0,True,False
856,1394.0,2446.0,3.0,4.0,44.0,419.0,4.0,4.0,0.3325340151786804,0.7747960090637206,False,0,0,True,False
857,1394.0,2447.0,3.0,4.0,44.0,420.0,4.0,4.0,0.31224656105041504,0.7773576378822327,False,0,0,True,False
858,1394.0,2448.0,3.0,4.0,44.0,421.0,4.0,4.0,0.31227052211761475,0.7745104432106018,False,0,0,True,False
859,1394.0,2449.0,3.0,4.0,44.0,422.0,4.0,4.0,0.3259091079235077,0.7694021463394165,False,0,0,True,False
860,1394.0,2450.0,3.0,4.0,44.0,423.0,4.0,4.0,0.34511381387710566,0.7637795805931091,False,0,0,True,False
861,1394.0,2457.0,3.0,4.0,44.0,430.0,4.0,4.0,0.35310444235801697,0.6875913143157959,False,0,0,True,False
862,1394.0,2458.0,3.0,4.0,44.0,431.0,4.0,4.0,0.34719061851501465,0.6657676100730896,False,0,0,True,False
863,1394.0,2459.0,3.0,4.0,44.0,432.0,4.0,4.0,0.3455283045768738,0.6382350921630859,False,0,0,True,False
864,1394.0,2460.0,3.0,4.0,44.0,433.0,4.0,4.0,0.34894487261772156,0.602444052696228,False,0,0,True,False
865,1394.0,2461.0,3.0,4.0,44.0,434.0,4.0,4.0,0.3570922613143921,0.555905282497406,False,0,0,True,False
866,1394.0,2466.0,3.0,4.0,44.0,439.0,4.0,4.0,0.35890838503837585,0.21551690995693207,False,0,0,True,False
867,1394.0,2467.0,3.0,4.0,44.0,440.0,4.0,4.0,0.34378984570503235,0.16987831890583038,False,0,0,True,False
868,1394.0,2468.0,3.0,4.0,44.0,441.0,4.0,4.0,0.33794653415679926,0.14230965077877045,False,0,0,True,False
869,1394.0,2469.0,3.0,4.0,44.0,442.0,4.0,4.0,0.34910112619400024,0.1300358921289444,False,0,0,True,False
870,1394.0,2603.0,3.0,4.0,44.0,576.0,4.0,4.0,0.3469856381416321,0.7775551676750182,False,0,0,True,False
871,1394.0,2604.0,3.0,4.0,44.0,577.0,4.0,4.0,0.32925131916999817,0.7951899766921997,False,0,0,True,False
872,1394.0,2605.0,3.0,4.0,44.0,578.0,4.0,4.0,0.319487065076828,0.8129610419273376,False,0,0,True,False
873,1394.0,2606.0,3.0,4.0,44.0,579.0,4.0,4.0,0.31552889943122864,0.8312500715255737,False,0,0,True,False
874,1394.0,2607.0,3.0,4.0,44.0,580.0,4.0,4.0,0.3141213655471802,0.8503686189651489,False,0,0,True,False
875,1394.0,2608.0,3.0,4.0,44.0,581.0,4.0,4.0,0.31254470348358154,0.8703762292861937,False,0,0,True,False
876,1394.0,2609.0,3.0,4.0,44.0,582.0,4.0,4.0,0.30968526005744934,0.891018807888031,False,0,0,True,False
877,1394.0,2610.0,3.0,4.0,44.0,583.0,4.0,4.0,0.30617356300354004,0.9118102192878723,False,0,0,True,False
878,1394.0,2611.0,3.0,4.0,44.0,584.0,4.0,4.0,0.30369901657104487,0.9322255253791808,False,0,0,True,False
879,1394.0,2612.0,3.0,4.0,44.0,585.0,4.0,4.0,0.3038568496704101,0.9518814086914062,False,0,0,True,False
