node_id,q_000,q_001,q_002,q_003,q_004,q_005,q_006,q_007,q_008,q_009,q_010,q_011,q_012,q_013,q_014,q_015,q_016,q_017,q_018,q_019,q_020,q_021,q_022,q_023,q_024,q_025,q_026,q_027,q_028,q_029,q_030,q_031,q_032,q_033,q_034,q_035,q_036,q_037,q_038,q_039
3571,-0.05024219676852226,-0.5701910257339478,0.005812282208353281,-0.49968358874320984,0.04684354364871979,-0.44187813997268677,0.07741175591945648,-0.39279839396476746,0.10206493735313416,-0.3480544090270996,0.12381990253925323,-0.30426549911499023,0.14530342817306519,-0.2581825852394104,0.17150987684726715,-0.20451384782791138,0.2108360081911087,-0.13532353937625885,0.27241113781929016,-0.042524304240942,0.3608168661594391,0.07757887244224548,0.4716557562351227,0.22048982977867126,0.5917136073112488,0.37353336811065674,0.7043787240982056,0.5204228162765503,0.7963000535964966,0.6471624374389648,0.860214114189148,0.7448598146438599,0.893158495426178,0.8084926605224609,0.8934913873672485,0.8344010710716248,0.8595300316810608,0.8190158605575562,0.789875864982605,0.7591583728790283
3572,0.0036170054227113724,-0.500717282295227,0.04493038356304169,-0.4428025782108307,0.07573354244232178,-0.39360910654067993,0.10059593617916107,-0.34873881936073303,0.12253336608409882,-0.3048189878463745,0.14416305720806122,-0.2586230933666229,0.1704876869916916,-0.2048730105161667,0.20994140207767487,-0.13561977446079254,0.27170172333717346,-0.04274412617087364,0.3603665828704834,0.07746993005275726,0.47149422764778137,0.220513716340065,0.5917925834655762,0.37367740273475647,0.7045990228652954,0.520652174949646,0.7965641021728516,0.6474494338035583,0.8604562282562256,0.7451987266540527,0.893343985080719,0.8088933229446411,0.8935996294021606,0.834871232509613,0.859538733959198,0.8195501565933228,0.7897595763206482,0.7597423791885376,0.6847339272499084,0.6545648574829102
3573,0.0429089292883873,-0.4438006579875946,0.0739431232213974,-0.39450469613075256,0.09901199489831924,-0.3495246469974518,0.12114351242780685,-0.3054812252521515,0.14295075833797455,-0.25915634632110596,0.16943426430225372,-0.20529364049434662,0.20904651284217834,-0.1359570026397705,0.27100276947021484,-0.043014831840991974,0.35992902517318726,0.07727622985839844,0.4713622033596039,0.22042155265808105,0.5919374823570251,0.373696893453598,0.7049216032028198,0.5207674503326416,0.7969470620155334,0.6476348638534546,0.8608114719390869,0.7454420328140259,0.8936242461204529,0.8092015981674194,0.8937854766845703,0.8352600932121277,0.8596178293228149,0.8200258016586304,0.7897125482559204,0.7602925896644592,0.6845384836196899,0.6551668643951416,0.5495039224624634,0.5101073980331421
3574,0.07205058634281158,-0.39547258615493774,0.09732048213481903,-0.3503938615322113,0.11964312195777893,-0.3062426447868347,0.14163987338542938,-0.25979509949684143,0.16831418871879578,-0.20580324530601501,0.2081262320280075,-0.13635192811489105,0.2703101336956024,-0.043322544544935226,0.35951364040374756,0.07703863084316254,0.4712677299976349,0.22025898098945618,0.5921518206596375,0.37362271547317505,0.705355167388916,0.5207827091217041,0.7974690198898315,0.6477252840995789,0.8613077402114868,0.7455936074256897,0.8940265774726868,0.8094163537025452,0.8940662741661072,0.8355556726455688,0.8597707748413086,0.8204212784767151,0.7897316813468933,0.7607901096343994,0.6844074726104736,0.6557451486587524,0.549206554889679,0.5107342600822449,0.39756110310554504,0.3418863117694855
3575,0.09553182870149612,-0.35133418440818787,0.11803927272558212,-0.30708596110343933,0.14022283256053925,-0.2605307400226593,0.16710138320922852,-0.2064146250486374,0.20714735984802246,-0.13683095574378967,0.26960137486457825,-0.04368294030427933,0.35911422967910767,0.07676916569471359,0.47121018171310425,0.2200608253479004,0.5924307107925415,0.373493492603302,0.7058956027030945,0.5207257866859436,0.7981386184692383,0.6477368474006653,0.8619686365127563,0.7456648349761963,0.8945814371109009,0.8095458149909973,0.8944692015647888,0.8357586860656738,0.8600123524665833,0.8207240104675293,0.7898169755935669,0.761212170124054,0.6843361258506775,0.6562812328338623,0.5489674806594849,0.5113512873649597,0.3971492648124695,0.3425421416759491,0.2493578940629959,0.1755491942167282
3576,0.11634267866611481,-0.30799922347068787,0.13870641589164734,-0.2613467574119568,0.16578787565231323,-0.2071201056241989,0.2060847282409668,-0.13740691542625427,0.26884686946868896,-0.04412085935473442,0.3587120473384857,0.0764535441994667,0.4711807668209076,0.21983692049980164,0.5927625894546509,0.37333759665489197,0.7065260410308838,0.5206285715103149,0.798945963382721,0.6476948857307434,0.8628027439117432,0.7456735968589783,0.8953141570091248,0.8096045255661011,0.8950248956680298,0.8358790874481201,0.860366940498352,0.8209335803985596,0.7899779677391052,0.7615432739257812,0.6843193769454956,0.6567502021789551,0.5487797856330872,0.5119407176971436,0.3967888057231903,0.3432043492794037,0.24883438646793365,0.1762336641550064,0.12520691752433777,0.0367610827088356
3577,0.1371016502380371,-0.26223140954971313,0.16438008844852448,-0.20790418982505798,0.20492973923683167,-0.13807344436645508,0.2680228352546692,-0.04464923217892647,0.35828277468681335,0.07606891542673111,0.4711655378341675,0.21957463026046753,0.5931358337402344,0.37316253781318665,0.7072246074676514,0.5205132961273193,0.7998639345169067,0.6476253271102905,0.863796055316925,0.7456430792808533,0.8962333798408508,0.809611439704895,0.8957585692405701,0.8359325528144836,0.8608624935150146,0.8210591077804565,0.7902330756187439,0.761779248714447,0.6843587756156921,0.6571314334869385,0.5486317873001099,0.5124744176864624,0.39647039771080017,0.3438558280467987,0.24835553765296936,0.17694051563739777,0.12458988279104233,0.03746945410966873,0.036302775144577026,-0.059948354959487915
3578,0.16288940608501434,-0.20875541865825653,0.20368824899196625,-0.13881626725196838,0.26711970567703247,-0.045263390988111496,0.3578045964241028,0.07560224086046219,0.4711466431617737,0.21925349533557892,0.59354168176651,0.37295740842819214,0.7079770565032959,0.5203850865364075,0.8008625507354736,0.6475450396537781,0.8649144768714905,0.74559485912323,0.8973227739334106,0.8095884323120117,0.8966788649559021,0.8359388113021851,0.861522376537323,0.8211155533790588,0.790604829788208,0.761925220489502,0.6844638586044312,0.657413899898529,0.5485148429870605,0.5129249095916748,0.39617493748664856,0.3444649875164032,0.24790963530540466,0.17765335738658905,0.12401183694601059,0.03821355849504471,0.035618752241134644,-0.05922333523631096,-0.018342399969697,-0.11439698189496994
3579,0.2023722380399704,-0.13962429761886597,0.26614245772361755,-0.045950718224048615,0.35726654529571533,0.07505597174167633,0.4711049497127533,0.21886032819747925,0.5939694046974182,0.37270432710647583,0.7087793946266174,0.5202348828315735,0.8019251823425293,0.6474573016166687,0.8661221265792847,0.7455416321754456,0.8985448479652405,0.8095541596412659,0.897769570350647,0.8359189033508301,0.8623554110527039,0.8211221694946289,0.7911130785942078,0.7619932293891907,0.6846490502357483,0.6575959324836731,0.5484270453453064,0.5132716298103333,0.3958822786808014,0.34499603509902954,0.24747030436992645,0.17833708226680756,0.12345913797616959,0.03897760063409805,0.03496967628598213,-0.0584532730281353,-0.019067594781517982,-0.11366258561611176,-0.04612906277179718,-0.1342068314552307
3580,0.26510393619537354,-0.04670069366693497,0.3566722869873047,0.07444057613611221,0.47102758288383484,0.218394935131073,0.5944026708602905,0.37238994240760803,0.7096276879310608,0.520047128200531,0.8030518293380737,0.6473544836044312,0.8674009442329407,0.7454851269721985,0.8998605608940125,0.8095185160636902,0.8989930152893066,0.8358902931213379,0.8633473515510559,0.8211005330085754,0.7917664647102356,0.7620015740394592,0.6849285960197449,0.6576843857765198,0.548372209072113,0.5135034918785095,0.39557769894599915,0.3454175889492035,0.24700631201267242,0.1789478361606598,0.12289930135011673,0.03972355276346207,0.03434049338102341,-0.057653553783893585,-0.01976032555103302,-0.11287791281938553,-0.04687519371509552,-0.13346903026103973,-0.050620194524526596,-0.12397042661905289
3581,0.35603606700897217,0.07376587390899658,0.4709167182445526,0.2178652286529541,0.5948266386985779,0.3720112144947052,0.7105082273483276,0.5198083519935608,0.8042442202568054,0.6472230553627014,0.8687536716461182,0.7454188466072083,0.9012511372566223,0.8094824552536011,0.900310218334198,0.8358619809150696,0.8644644618034363,0.8210687041282654,0.7925554513931274,0.761972963809967,0.6853111386299133,0.6576957106590271,0.5483576059341431,0.513620138168335,0.39525318145751953,0.34570741653442383,0.24649029970169067,0.17944340407848358,0.12229175865650177,0.04040079936385155,0.03369436785578728,-0.056864239275455475,-0.020436521619558334,-0.11205810308456421,-0.04759012535214424,-0.1326790302991867,-0.05136970803141594,-0.12323438376188278,-0.025341235101222992,-0.07851338386535645
3582,0.4707881212234497,0.21728020906448364,0.5952417850494385,0.3715733289718628,0.7114043235778809,0.5195128917694092,0.8054906129837036,0.647049605846405,0.8701858520507812,0.7453309297561646,0.9027207493782043,0.809440016746521,0.9017022848129272,0.835834264755249,0.8656706213951111,0.8210362792015076,0.7934537529945374,0.7619283199310303,0.6857939958572388,0.657654881477356,0.5483916997909546,0.5136355757713318,0.3949081003665924,0.3458569347858429,0.24590273201465607,0.17979057133197784,0.12159862369298935,0.04095809906721115,0.03298402205109596,-0.056140653789043427,-0.021135685965418816,-0.11124438047409058,-0.04829022288322449,-0.1318519115447998,-0.05208822712302208,-0.12244713306427002,-0.02607170306146145,-0.07778516411781311,0.042337119579315186,0.013899576850235462
3583,0.5956656336784363,0.37108442187309265,0.712314784526825,0.519163191318512,0.8067729473114014,0.6468259692192078,0.8716872930526733,0.7452078461647034,0.9042768478393555,0.8093804717063904,0.9031734466552734,0.8358016014099121,0.8669479489326477,0.8210038542747498,0.794431746006012,0.761879563331604,0.6863622665405273,0.657587468624115,0.5484808087348938,0.5135778188705444,0.39455077052116394,0.3458772301673889,0.24523526430130005,0.1799725741147995,0.12079071253538132,0.041353125125169754,0.03216405212879181,-0.05554034188389778,-0.021909214556217194,-0.1104947030544281,-0.049016356468200684,-0.13102930784225464,-0.05279219150543213,-0.12162379920482635,-0.026770027354359627,-0.07701011747121811,0.041657645255327225,0.014611882157623768,0.1599733829498291,0.16103120148181915
3584,0.7132588624954224,0.5187665224075317,0.8080886006355286,0.6465523838996887,0.8732388019561768,0.7450396418571472,0.9059101343154907,0.8092902898788452,0.9047312140464783,0.8357537984848022,0.868299126625061,0.8209657073020935,0.795473039150238,0.7618282437324524,0.6869960427284241,0.657509982585907,0.5486246943473816,0.5134790539741516,0.3941974937915802,0.3457997739315033,0.24449613690376282,0.17999763786792755,0.1198531910777092,0.04156223312020302,0.031198356300592422,-0.055111970752477646,-0.02280714362859726,-0.10987017303705215,-0.049822013825178146,-0.13027013838291168,-0.053522683680057526,-0.1208057776093483,-0.027452243492007256,-0.07620354741811752,0.04101338982582092,0.01536212395876646,0.15938253700733185,0.16171817481517792,0.32041773200035095,0.3574317395687103
3585,0.8094582557678223,0.6462354063987732,0.874836802482605,0.7448247671127319,0.9076008200645447,0.8091582655906677,0.906366229057312,0.8356771469116211,0.8697295784950256,0.8209112882614136,0.7965774536132812,0.7617680430412292,0.6876814365386963,0.6574254035949707,0.5488157868385315,0.5133618116378784,0.3938645124435425,0.34566450119018555,0.24371135234832764,0.17990072071552277,0.11879421025514603,0.04159126803278923,0.0300674457103014,-0.05488396808505058,-0.023869827389717102,-0.10942302644252777,-0.050759587436914444,-0.12963679432868958,-0.054333534091711044,-0.12005151808261871,-0.028158199042081833,-0.07540591061115265,0.040389396250247955,0.01613459922373295,0.15883226692676544,0.16242893040180206,0.319947749376297,0.35808488726615906,0.5003853440284729,0.5827491879463196
3586,0.876503050327301,0.7445691823959351,0.9093448519706726,0.808981716632843,0.908058762550354,0.8355600237846375,0.8712292909622192,0.8208270072937012,0.7977461814880371,0.7616873979568481,0.688413679599762,0.6573262810707092,0.5490434765815735,0.5132313370704651,0.39355817437171936,0.3455009460449219,0.24291324615478516,0.17972931265830994,0.11764796078205109,0.041478101164102554,0.028779422864317894,-0.054852165281772614,-0.02511960081756115,-0.1091843917965889,-0.051871586591005325,-0.129182830452919,-0.0552775114774704,-0.11942272633314133,-0.02893982082605362,-0.07467342913150787,0.039749130606651306,0.01689080148935318,0.1583094745874405,0.16314712166786194,0.31952568888664246,0.35874292254447937,0.500050961971283,0.5833635926246643,0.6678200960159302,0.8081373572349548
3587,0.911164402961731,0.80876624584198,0.9098047614097595,0.8353992700576782,0.8727789521217346,0.8207014799118042,0.7989674806594849,0.7615727186203003,0.6891877055168152,0.6571993231773376,0.549297034740448,0.5130784511566162,0.3932715356349945,0.345317006111145,0.24212174117565155,0.17951998114585876,0.11646020412445068,0.04127656668424606,0.027374323457479477,-0.054976653307676315,-0.02654840610921383,-0.10915102809667587,-0.05318180471658707,-0.12894032895565033,-0.05639748275279999,-0.1189722865819931,-0.029847735539078712,-0.07406485825777054,0.03904576227068901,0.017579004168510437,0.1577833890914917,0.16383735835552216,0.3191409111022949,0.35938864946365356,0.49977266788482666,0.5839611291885376,0.6676118969917297,0.8087129592895508,0.794643223285675,1.0077186822891235
3588,0.9116263389587402,0.835200309753418,0.87437504529953,0.8205318450927734,0.8002232909202576,0.7614137530326843,0.6899891495704651,0.6570309996604919,0.5495632886886597,0.5128874778747559,0.39298731088638306,0.3451015055179596,0.24133345484733582,0.17928315699100494,0.11526227742433548,0.04102903977036476,0.025907546281814575,-0.05519918352365494,-0.028112608939409256,-0.10928189009428024,-0.05468219518661499,-0.12890638411045074,-0.057717468589544296,-0.1187317743897438,-0.030922841280698776,-0.07363008707761765,0.0382344014942646,0.018146470189094543,0.15721602737903595,0.16445505619049072,0.31877055764198303,0.35999083518981934,0.4995427131652832,0.5845237374305725,0.6674673557281494,0.809249997138977,0.7945305705070496,1.008259892463684,0.8695318698883057,1.1700732707977295
3589,0.8760392069816589,0.820323646068573,0.8015111088752747,0.7612086534500122,0.6908018589019775,0.6568129658699036,0.5498248934745789,0.5126450657844543,0.39268311858177185,0.34483602643013,0.24052463471889496,0.17900575697422028,0.11405374854803085,0.040748100727796555,0.024418575689196587,-0.05547332763671875,-0.0297508854418993,-0.10951624065637589,-0.056327298283576965,-0.12903957068920135,-0.05922942981123924,-0.1186981350183487,-0.03218783810734749,-0.07339846342802048,0.037279415875673294,0.018549378961324692,0.15657249093055725,0.16495707631111145,0.3183887302875519,0.36051443219184875,0.4993470311164856,0.585024893283844,0.6673814654350281,0.8097294569015503,0.7944873571395874,1.008743405342102,0.8694756627082825,1.1705865859985352,0.9040242433547974,1.3035393953323364
3590,0.8028514981269836,0.7609633207321167,0.6916247606277466,0.6565453410148621,0.5500676035881042,0.512345552444458,0.39233797788619995,0.3445073366165161,0.2396640181541443,0.1786666214466095,0.11280548572540283,0.04041904956102371,0.022909115999937057,-0.055785007774829865,-0.03141874819993973,-0.10980536788702011,-0.05805278196930885,-0.12927822768688202,-0.06088761240243912,-0.1188301220536232,-0.033634673804044724,-0.07336612790822983,0.0361616313457489,0.01876295544207096,0.15582630038261414,0.16530926525592804,0.3179740905761719,0.36092910170555115,0.49917328357696533,0.5854405164718628,0.667348325252533,0.8101295232772827,0.794510543346405,1.009149193763733,0.8694922924041748,1.1710264682769775,0.9039939641952515,1.3040295839309692,0.9271466135978699,1.4314663410186768
3591,0.6924768686294556,0.656234622001648,0.5502925515174866,0.511991560459137,0.39194032549858093,0.34411290287971497,0.2387271374464035,0.17825262248516083,0.11147874593734741,0.040018435567617416,0.02134617045521736,-0.056150052696466446,-0.03311317414045334,-0.11013435572385788,-0.059811610728502274,-0.1295728087425232,-0.06262718886137009,-0.11906655132770538,-0.035219255834817886,-0.07349278777837753,0.03488915413618088,0.018792644143104553,0.1549643874168396,0.16549409925937653,0.3175126314163208,0.3612135648727417,0.4990154206752777,0.5857549905776978,0.6673681735992432,0.8104372024536133,0.7946004867553711,1.0094598531723022,0.8695799112319946,1.171372413635254,0.90403813123703,1.3044337034225464,0.9271337389945984,1.4319345951080322,0.9711450338363647,1.5801143646240234
3592,0.550516664981842,0.5115904211997986,0.39149340987205505,0.34365832805633545,0.23770485818386078,0.17776431143283844,0.1100461483001709,0.039533257484436035,0.019685642793774605,-0.05659350007772446,-0.034869544208049774,-0.1105196624994278,-0.06160009279847145,-0.12990808486938477,-0.06440071761608124,-0.11935830861330032,-0.03687949851155281,-0.07371935248374939,0.033501625061035156,0.018676800653338432,0.15399497747421265,0.165519580245018,0.31699973344802856,0.3613600432872772,0.49887338280677795,0.5859617590904236,0.6674491167068481,0.8106513619422913,0.7947669625282288,1.0096718072891235,0.8697425127029419,1.1716102361679077,0.904155433177948,1.3047304153442383,0.9271964430809021,1.4323043823242188,0.9711653590202332,1.5805569887161255,1.0578252077102661,1.767156958580017
3593,0.39101192355155945,0.3431519567966461,0.23660263419151306,0.17721030116081238,0.10850062966346741,0.038966625928878784,0.017898062244057655,-0.05712827667593956,-0.036735232919454575,-0.11098723113536835,-0.06345481425523758,-0.13030077517032623,-0.06620440632104874,-0.11969034373760223,-0.03857026994228363,-0.0739986002445221,0.032053787261247635,0.01847030408680439,0.1529499590396881,0.16542094945907593,0.31644368171691895,0.3613798916339874,0.4987519383430481,0.5860642194747925,0.6676042675971985,0.8107804656028748,0.7950289249420166,1.009797215461731,0.8699955940246582,1.171744465827942,0.904351532459259,1.3049083948135376,0.9273335933685303,1.4325538873672485,0.9712631702423096,1.5808868408203125,1.0579107999801636,1.7675673961639404,1.1939042806625366,1.9974807500839233
3594,0.23543287813663483,0.17659986019134521,0.10684943944215775,0.038329653441905975,0.015977852046489716,-0.05774948000907898,-0.03874100372195244,-0.11154992878437042,-0.0654248297214508,-0.13077710568904877,-0.0680750235915184,-0.12007921934127808,-0.04028838872909546,-0.07431618124246597,0.03058456815779209,0.018216483294963837,0.15187130868434906,0.1652463972568512,0.31586578488349915,0.36130425333976746,0.49865952134132385,0.5860776305198669,0.6678470373153687,0.8108388781547546,0.7954091429710388,1.0098575353622437,0.8703643679618835,1.1717976331710815,0.9046444892883301,1.3049787282943726,0.9275521636009216,1.432674527168274,0.9714382290840149,1.581081509590149,1.0580779314041138,1.7678470611572266,1.1940923929214478,1.9978516101837158,1.376188039779663,2.2671186923980713
3595,0.10510312020778656,0.037632375955581665,0.013933546841144562,-0.058444272726774216,-0.04089152440428734,-0.11220186203718185,-0.06754154711961746,-0.13134996592998505,-0.07006189972162247,-0.12055101990699768,-0.042069531977176666,-0.0746881365776062,0.029095536097884178,0.01792827807366848,0.15078720450401306,0.16503307223320007,0.3152906894683838,0.3611723482608795,0.4986056387424469,0.5860283970832825,0.6681860089302063,0.8108458518981934,0.7959277629852295,1.0098769664764404,0.8708775043487549,1.1718019247055054,0.9050624966621399,1.304972529411316,0.9278718829154968,1.4326834678649902,0.9716994762420654,1.5811355113983154,1.058327555656433,1.767972707748413,1.1943682432174683,1.998069405555725,1.3765136003494263,2.2674429416656494,1.5997397899627686,2.5702552795410156
3596,0.011774356476962566,-0.059202056378126144,-0.04317745566368103,-0.11292920261621475,-0.06980917602777481,-0.13201308250427246,-0.07219655066728592,-0.12111863493919373,-0.04396149888634682,-0.07513980567455292,0.027553947642445564,0.01759071834385395,0.14969635009765625,0.16479164361953735,0.3147318363189697,0.3610130548477173,0.49859535694122314,0.5859453678131104,0.6686195731163025,0.8108229637145996,0.796593427658081,1.009878158569336,0.8715590238571167,1.1717896461486816,0.9056368470191956,1.3049308061599731,0.9283227920532227,1.4326204061508179,0.972070038318634,1.58107328414917,1.0586729049682617,1.7679429054260254,1.1947349309921265,1.998110055923462,1.3769350051879883,2.2675883769989014,1.6002336740493774,2.5705275535583496,1.8601187467575073,2.9016857147216797
3597,-0.045590419322252274,-0.11372105777263641,-0.07221797108650208,-0.13275226950645447,-0.07448310405015945,-0.12177596241235733,-0.045995213091373444,-0.07568410784006119,0.025916077196598053,0.017179979011416435,0.14857114851474762,0.16450883448123932,0.3141840696334839,0.3608340620994568,0.49862563610076904,0.5858480930328369,0.669134795665741,0.8107889294624329,0.7973963022232056,1.0098786354064941,0.8724176287651062,1.1717861890792847,0.9063934087753296,1.3048924207687378,0.9289382100105286,1.4325345754623413,0.9725837707519531,1.5809440612792969,1.0591436624526978,1.7677910327911377,1.1952123641967773,1.9979768991470337,1.3774584531784058,2.2675297260284424,1.600833773612976,2.570591449737549,1.8608087301254272,2.9019007682800293,2.1472432613372803,3.2516677379608154
3598,-0.07475997507572174,-0.1335565149784088,-0.07691176235675812,-0.12250903248786926,-0.048175230622291565,-0.07631578296422958,0.024152589961886406,0.016683077439665794,0.1473749428987503,0.1641632616519928,0.313626766204834,0.3606243431568146,0.4986870586872101,0.5857407450675964,0.6697131991386414,0.8107536435127258,0.7983095645904541,1.009887933731079,0.8734385371208191,1.171805739402771,0.9073408842086792,1.3048851490020752,0.929745078086853,1.4324712753295898,0.9732772707939148,1.5808069705963135,1.0597810745239258,1.7675786018371582,1.1958404779434204,1.997714638710022,1.37811279296875,2.26727557182312,1.6015496253967285,2.570420980453491,1.861616849899292,2.9018757343292236,2.1481494903564453,3.2518227100372314,2.4374139308929443,3.598345994949341
3599,-0.07947462797164917,-0.12330687046051025,-0.05049210786819458,-0.07702167332172394,0.022257812321186066,0.01610354334115982,0.14608116447925568,0.1637418270111084,0.31303295493125916,0.36036577820777893,0.49876677989959717,0.5856148600578308,0.6703413724899292,0.8107179403305054,0.7993031144142151,1.009907603263855,0.874586820602417,1.171850323677063,0.9084622263908386,1.3049203157424927,0.9307520985603333,1.4324603080749512,0.9741798043251038,1.5807145833969116,1.0606284141540527,1.7673770189285278,1.1966720819473267,1.997399926185608,1.3789517879486084,2.2668843269348145,1.6024209260940552,2.570030927658081,1.8625566959381104,2.901582956314087,2.1491870880126953,3.2517037391662598,2.4385390281677246,3.5984411239624023,2.6917457580566406,3.905592441558838
3600,-0.052937574684619904,-0.07779107987880707,0.020240189507603645,0.015452902764081955,0.1446821689605713,0.1632453203201294,0.3123798072338104,0.36004504561424255,0.4988486170768738,0.5854560732841492,0.6710137724876404,0.8106759786605835,0.8003605604171753,1.0099353790283203,0.8758255839347839,1.1719145774841309,0.9097186923027039,1.3049938678741455,0.9319407939910889,1.432510495185852,0.9753001928329468,1.5806994438171387,1.061719536781311,1.7672481536865234,1.1977609395980835,1.9971189498901367,1.3800432682037354,2.266449451446533,1.6035183668136597,2.5694942474365234,1.8636807203292847,2.9010443687438965,2.150373935699463,3.25128173828125,2.4398081302642822,3.59822940826416,2.6930625438690186,3.905634880065918,2.8631720542907715,4.1289825439453125
3601,0.018109023571014404,0.014741320163011551,0.14318470656871796,0.1626826375722885,0.31165701150894165,0.3596593737602234,0.49891406297683716,0.5852509140968323,0.6717242002487183,0.8106170296669006,0.8014818429946899,1.0099676847457886,0.8771365284919739,1.1719939708709717,0.9110703468322754,1.305094838142395,0.9332698583602905,1.4326117038726807,0.9766169786453247,1.5807669162750244,1.0630632638931274,1.7672276496887207,1.1991480588912964,1.9969450235366821,1.381455659866333,2.266075611114502,1.6049288511276245,2.56892466545105,1.8650791645050049,2.9003489017486572,2.1517765522003174,3.2505862712860107,2.441244602203369,3.597679376602173,2.6945347785949707,3.9053404331207275,2.8646178245544434,4.128986358642578,2.9094107151031494,4.228137016296387
3602,0.1415998488664627,0.1620631068944931,0.3108690083026886,0.3592141270637512,0.4989497661590576,0.5849924087524414,0.6724581718444824,0.8105274438858032,0.8026684522628784,1.0099971294403076,0.8785228729248047,1.1720867156982422,0.9124980568885803,1.305216670036316,0.9346972107887268,1.4327479600906372,0.978084146976471,1.5809005498886108,1.0646322965621948,1.7673170566558838,1.200842261314392,1.9969178438186646,1.3832392692565918,2.2658488750457764,1.6067379713058472,2.568446159362793,1.8668612241744995,2.899631977081299,2.1535069942474365,3.249723196029663,2.4429290294647217,3.5968284606933594,2.696190118789673,3.904677152633667,2.866227388381958,4.128632068634033,2.910891532897949,4.228123664855957,2.8117623329162598,4.184765815734863
3603,0.3100292384624481,0.3587174713611603,0.4989575445652008,0.5846818685531616,0.6731995940208435,0.8103960752487183,0.8039088249206543,1.0100098848342896,0.8799906373023987,1.1721880435943604,0.9140065312385559,1.3053590059280396,0.9362031817436218,1.432910442352295,0.9796555042266846,1.5810776948928833,1.0663715600967407,1.7674912214279175,1.2028076648712158,1.9970341920852661,1.3854032754898071,2.2658140659332275,1.6090078353881836,2.5681605339050293,1.869132399559021,2.8990392684936523,2.155698776245117,3.2488503456115723,2.444995164871216,3.595799207687378,2.6981215476989746,3.903688430786133,2.868030071258545,4.1278862953186035,2.9125378131866455,4.227742671966553,2.813169479370117,4.184760093688965,2.596112012863159,4.02205228805542
3604,0.49895355105400085,0.5843261480331421,0.6739476919174194,0.8102203011512756,0.8051847219467163,1.00999116897583,0.8815300464630127,1.1722841262817383,0.9156038165092468,1.3055195808410645,0.9377934336662292,1.4331004619598389,0.9813104271888733,1.5812873840332031,1.06822669506073,1.7677198648452759,1.2049739360809326,1.9972584247589111,1.3878992795944214,2.2659621238708496,1.6117477416992188,2.5681169033050537,1.8719687461853027,2.898688554763794,2.158479690551758,3.2481369972229004,2.4476006031036377,3.5947723388671875,2.700481414794922,3.9025120735168457,2.8701276779174805,4.126797676086426,2.9143803119659424,4.2269606590271,2.8147377967834473,4.184390544891357,2.5973565578460693,4.022074222564697,2.333103895187378,3.806303024291992
3605,0.6747213006019592,0.8100056052207947,0.8064936399459839,1.009934663772583,0.8831215500831604,1.1723569631576538,0.917280912399292,1.3056840896606445,0.9394775629043579,1.4333175420761108,0.9830564260482788,1.5815327167510986,1.070175051689148,1.7679890394210815,1.2072745561599731,1.9975504875183105,1.3906376361846924,2.266244888305664,1.6148946285247803,2.568300247192383,1.8753793239593506,2.8986356258392334,2.161940336227417,3.247718095779419,2.4508965015411377,3.5939395427703857,2.7034499645233154,3.90134859085083,2.8726859092712402,4.125514030456543,2.916522741317749,4.225827217102051,2.8164963722229004,4.183624267578125,2.598752737045288,4.0217485427856445,2.3341503143310547,3.8063623905181885,2.096447467803955,3.611372947692871
3606,0.8078562021255493,1.0098448991775513,0.8847615718841553,1.1723976135253906,0.9190177917480469,1.3058322668075562,0.9412469863891602,1.4335477352142334,0.9849057197570801,1.5818157196044922,1.0722278356552124,1.7683038711547852,1.2096834182739258,1.9978928565979004,1.3935350179672241,2.266610860824585,1.6183346509933472,2.5686488151550293,1.879284381866455,2.898857831954956,2.166090726852417,3.247655153274536,2.454988479614258,3.5934526920318604,2.7071971893310547,3.900409698486328,2.875899076461792,4.124250888824463,2.9191346168518066,4.224496364593506,2.8185441493988037,4.1825103759765625,2.600325584411621,4.021042346954346,2.335336208343506,3.8060946464538574,2.097315788269043,3.6114659309387207,1.9065372943878174,3.4645490646362305
3607,0.8864719271659851,1.1724092960357666,0.920810341835022,1.3059526681900024,0.9430813193321228,1.4337681531906128,0.9868508577346802,1.5821219682693481,1.0744025707244873,1.7686697244644165,1.212217926979065,1.9982935190200806,1.3965609073638916,2.2670390605926514,1.6219638586044312,2.569098472595215,1.8835415840148926,2.899278402328491,2.1708316802978516,3.2479183673858643,2.4598865509033203,3.5933797359466553,2.7118422985076904,3.8998630046844482,2.879950523376465,4.12323522567749,2.9224135875701904,4.223189353942871,2.821042776107788,4.1812005043029785,2.6021640300750732,4.020001411437988,2.3366830348968506,3.8054680824279785,2.0983126163482666,3.611250638961792,1.9072623252868652,3.464667320251465,1.7225689888000488,3.3292126655578613
3608,0.9226808547973633,1.3060479164123535,0.9449761509895325,1.4339649677276611,0.9888706207275391,1.5824263095855713,1.0766937732696533,1.7690720558166504,1.2149035930633545,1.9987612962722778,1.3997406959533691,2.2675399780273438,1.625746488571167,2.5696229934692383,1.8880231380462646,2.8998191356658936,2.175990104675293,3.2484147548675537,2.465472459793091,3.5936834812164307,2.717395544052124,3.8997812271118164,2.8849685192108154,4.122644901275635,2.926547050476074,4.22213888168335,2.8241825103759766,4.179912567138672,2.6044135093688965,4.018769264221191,2.338266134262085,3.8045239448547363,2.0994555950164795,3.6106958389282227,1.9081075191497803,3.464491367340088,1.7231553792953491,3.3293542861938477,1.4982075691223145,3.1518328189849854
