edge_id,global_i,global_j,block_i,block_j,index_i,index_j,d_contact,d_Q,original_obstruction,split_i,split_j,retained_after_split,post_split_obstruction
757,3080.0,3234.0,11.0,11.0,376.0,530.0,0.2234283536672592,0.8431788086891174,False,1,0,False,False
758,3080.0,3235.0,11.0,11.0,376.0,531.0,0.22238720953464508,0.8616052865982055,False,1,0,False,False
759,3080.0,3236.0,11.0,11.0,376.0,532.0,0.22004297375679016,0.8819758892059326,False,1,0,False,False
760,3080.0,3237.0,11.0,11.0,376.0,533.0,0.21628502011299133,0.9045343399047853,False,1,0,False,False
761,3080.0,3238.0,11.0,11.0,376.0,534.0,0.21251849830150604,0.9292207956314088,False,1,0,False,False
762,3080.0,3239.0,11.0,11.0,376.0,535.0,0.21109224855899808,0.9558491706848145,False,1,0,False,False
763,3080.0,3240.0,11.0,11.0,376.0,536.0,0.21445554494857788,0.9840731620788574,False,1,0,False,False
764,3080.0,3241.0,11.0,11.0,376.0,537.0,0.224300354719162,1.0135250091552734,False,1,0,False,False
765,3080.0,3242.0,11.0,11.0,376.0,538.0,0.24098627269268036,1.0440374612808228,True,1,0,False,False
766,3080.0,3243.0,11.0,11.0,376.0,539.0,0.26360476016998285,1.0755156278610227,True,1,0,False,False
767,3080.0,3244.0,11.0,11.0,376.0,540.0,0.2905641794204712,1.1075434684753416,True,1,0,False,False
768,3080.0,3245.0,11.0,11.0,376.0,541.0,0.3201592266559601,1.1392894983291624,True,1,0,False,False
769,3080.0,3246.0,11.0,11.0,376.0,542.0,0.3508917093276977,1.1698042154312132,True,1,0,False,False
770,3081.0,3228.0,11.0,11.0,377.0,524.0,0.3293136656284332,0.6952709555625916,False,1,0,False,False
771,3081.0,3229.0,11.0,11.0,377.0,525.0,0.298481822013855,0.7261613011360168,False,1,0,False,False
772,3081.0,3230.0,11.0,11.0,377.0,526.0,0.2719540596008301,0.7557094097137451,False,1,0,False,False
773,3081.0,3231.0,11.0,11.0,377.0,527.0,0.2524167001247406,0.7825412154197693,False,1,0,False,False
774,3081.0,3232.0,11.0,11.0,377.0,528.0,0.24031950533390045,0.8061922788619995,False,1,0,False,False
775,3081.0,3233.0,11.0,11.0,377.0,529.0,0.23417863249778748,0.8273142576217651,False,1,0,False,False
776,3081.0,3234.0,11.0,11.0,377.0,530.0,0.23154854774475095,0.8472545742988585,False,1,0,False,False
777,3081.0,3235.0,11.0,11.0,377.0,531.0,0.2299190908670425,0.86738121509552,False,1,0,False,False
778,3081.0,3236.0,11.0,11.0,377.0,532.0,0.22749537229537964,0.8885979652404785,False,1,0,False,False
779,3081.0,3237.0,11.0,11.0,377.0,533.0,0.22380472719669345,0.9113453626632689,False,1,0,False,False
780,3081.0,3238.0,11.0,11.0,377.0,534.0,0.2198031544685364,0.93585604429245,False,1,0,False,False
781,3081.0,3239.0,11.0,11.0,377.0,535.0,0.21746765077114105,0.9622012972831726,False,1,0,False,False
782,3081.0,3240.0,11.0,11.0,377.0,536.0,0.21913813054561612,0.9901993870735168,False,1,0,False,False
783,3081.0,3241.0,11.0,11.0,377.0,537.0,0.22676824033260343,1.0195518732070923,False,1,0,False,False
784,3081.0,3242.0,11.0,11.0,377.0,538.0,0.24122656881809235,1.050090193748474,True,1,0,False,False
785,3081.0,3243.0,11.0,11.0,377.0,539.0,0.26204708218574524,1.0816885232925415,True,1,0,False,False
786,3081.0,3244.0,11.0,11.0,377.0,540.0,0.28779393434524536,1.11391544342041,True,1,0,False,False
787,3081.0,3245.0,11.0,11.0,377.0,541.0,0.3166457116603852,1.1459664106369019,True,1,0,False,False
788,3081.0,3246.0,11.0,11.0,377.0,542.0,0.346854031085968,1.1769614219665527,True,1,0,False,False
789,3082.0,3228.0,11.0,11.0,378.0,524.0,0.33952832221984863,0.6823322772979736,False,1,0,False,False
790,3082.0,3229.0,11.0,11.0,378.0,525.0,0.3098140060901642,0.7126838564872742,False,1,0,False,False
791,3082.0,3230.0,11.0,11.0,378.0,526.0,0.28389275074005127,0.7427870631217955,False,1,0,False,False
792,3082.0,3231.0,11.0,11.0,378.0,527.0,0.2642977833747864,0.7713067531585692,False,1,0,False,False
793,3082.0,3232.0,11.0,11.0,378.0,528.0,0.2514941990375519,0.7975333333015443,False,1,0,False,False
794,3082.0,3233.0,11.0,11.0,378.0,529.0,0.24426203966140747,0.8216627240180969,False,1,0,False,False
795,3082.0,3234.0,11.0,11.0,378.0,530.0,0.24055369198322296,0.8445046544075011,False,1,0,False,False
796,3082.0,3235.0,11.0,11.0,378.0,531.0,0.23820011317729947,0.866969645023346,False,1,0,False,False
797,3082.0,3236.0,11.0,11.0,378.0,532.0,0.2355567961931229,0.8897152543067933,False,1,0,False,False
798,3082.0,3237.0,11.0,11.0,378.0,533.0,0.23206472396850583,0.9131844639778136,False,1,0,False,False
799,3082.0,3238.0,11.0,11.0,378.0,534.0,0.22840298712253568,0.9378010630607605,False,1,0,False,False
800,3082.0,3239.0,11.0,11.0,378.0,535.0,0.22619958221912384,0.9639112949371338,False,1,0,False,False
801,3082.0,3240.0,11.0,11.0,378.0,536.0,0.22751832008361816,0.9915902614593504,False,1,0,False,False
802,3082.0,3241.0,11.0,11.0,378.0,537.0,0.23424267768859863,1.0207104682922363,False,1,0,False,False
803,3082.0,3242.0,11.0,11.0,378.0,538.0,0.24742555618286127,1.0511709451675415,True,1,0,False,False
804,3082.0,3243.0,11.0,11.0,378.0,539.0,0.2669215202331543,1.0828384160995483,True,1,0,False,False
805,3082.0,3244.0,11.0,11.0,378.0,540.0,0.29154545068740845,1.1152487993240356,True,1,0,False,False
806,3082.0,3245.0,11.0,11.0,378.0,541.0,0.31954309344291687,1.147584080696106,True,1,0,False,False
807,3082.0,3246.0,11.0,11.0,378.0,542.0,0.3490746319293976,1.1789911985397339,True,1,0,False,False
808,3083.0,3228.0,11.0,11.0,379.0,524.0,0.3462446331977844,0.6675461530685425,False,1,0,False,False
809,3083.0,3229.0,11.0,11.0,379.0,525.0,0.31807294487953186,0.6966978907585144,False,1,0,False,False
810,3083.0,3230.0,11.0,11.0,379.0,526.0,0.29353615641593933,0.7263850569725037,False,1,0,False,False
811,3083.0,3231.0,11.0,11.0,379.0,527.0,0.27483487129211426,0.7555940747261046,False,1,0,False,False
812,3083.0,3232.0,11.0,11.0,379.0,528.0,0.2622390985488892,0.7836122512817383,False,1,0,False,False
813,3083.0,3233.0,11.0,11.0,379.0,529.0,0.25458845496177673,0.8103356957435608,False,1,0,False,False
814,3083.0,3234.0,11.0,11.0,379.0,530.0,0.25009560585021967,0.8360968232154846,False,1,0,False,False
815,3083.0,3235.0,11.0,11.0,379.0,531.0,0.24693331122398376,0.8613035678863524,False,1,0,False,False
816,3083.0,3236.0,11.0,11.0,379.0,532.0,0.24375483393669128,0.8862193822860717,False,1,0,False,False
817,3083.0,3237.0,11.0,11.0,379.0,533.0,0.2401413172483444,0.9110845923423768,False,1,0,False,False
818,3083.0,3238.0,11.0,11.0,379.0,534.0,0.23671200871467593,0.936332881450653,False,1,0,False,False
819,3083.0,3239.0,11.0,11.0,379.0,535.0,0.2348865866661072,0.9624941945075988,False,1,0,False,False
820,3083.0,3240.0,11.0,11.0,379.0,536.0,0.23646254837512967,0.9899119734764099,False,1,0,False,False
821,3083.0,3241.0,11.0,11.0,379.0,537.0,0.24309654533863068,1.018706202507019,False,1,0,False,False
822,3083.0,3242.0,11.0,11.0,379.0,538.0,0.2557585835456848,1.0489306449890137,True,1,0,False,False
823,3083.0,3243.0,11.0,11.0,379.0,539.0,0.2744041681289673,1.0805084705352783,True,1,0,False,False
824,3083.0,3244.0,11.0,11.0,379.0,540.0,0.2980448007583618,1.1129727363586424,True,1,0,False,False
825,3083.0,3245.0,11.0,11.0,379.0,541.0,0.3250846266746521,1.145490288734436,True,1,0,False,False
826,3083.0,3246.0,11.0,11.0,379.0,542.0,0.3537364602088928,1.1772096157073975,True,1,0,False,False
827,3084.0,3228.0,11.0,11.0,380.0,524.0,0.35139700770378113,0.6515187621116638,False,1,0,False,False
828,3084.0,3229.0,11.0,11.0,380.0,525.0,0.32477858662605286,0.6793347597122192,False,1,0,False,False
829,3084.0,3230.0,11.0,11.0,380.0,526.0,0.3019208610057831,0.7079504728317261,False,1,0,False,False
830,3084.0,3231.0,11.0,11.0,380.0,527.0,0.2846180200576782,0.7368788719177246,False,1,0,False,False
831,3084.0,3232.0,11.0,11.0,380.0,528.0,0.27283248305320734,0.7656797766685485,False,1,0,False,False
832,3084.0,3233.0,11.0,11.0,380.0,529.0,0.26530706882476807,0.7941911220550537,False,1,0,False,False
833,3084.0,3234.0,11.0,11.0,380.0,530.0,0.2603562176227569,0.8224281072616577,False,1,0,False,False
834,3084.0,3235.0,11.0,11.0,380.0,531.0,0.256397008895874,0.8503594398498534,False,1,0,False,False
835,3084.0,3236.0,11.0,11.0,380.0,532.0,0.2523898482322693,0.8778105378150941,False,1,0,False,False
836,3084.0,3237.0,11.0,11.0,380.0,533.0,0.24817414581775665,0.9046758413314819,False,1,0,False,False
837,3084.0,3238.0,11.0,11.0,380.0,534.0,0.2444896101951599,0.9312029480934144,False,1,0,False,False
838,3084.0,3239.0,11.0,11.0,380.0,535.0,0.24272106587886808,0.9579297304153441,False,1,0,False,False
839,3084.0,3240.0,11.0,11.0,380.0,536.0,0.24450187385082245,0.9853721857070922,False,1,0,False,False
840,3084.0,3241.0,11.0,11.0,380.0,537.0,0.25124579668045044,1.0138924121856687,False,1,0,False,False
841,3084.0,3242.0,11.0,11.0,380.0,538.0,0.2637026906013489,1.0437569618225095,True,1,0,False,False
842,3084.0,3243.0,11.0,11.0,380.0,539.0,0.2817447483539581,1.075023889541626,True,1,0,False,False
843,3084.0,3244.0,11.0,11.0,380.0,540.0,0.30445855855941767,1.1072971820831299,True,1,0,False,False
844,3084.0,3245.0,11.0,11.0,380.0,541.0,0.3303988873958588,1.139780044555664,True,1,0,False,False
845,3084.0,3246.0,11.0,11.0,380.0,542.0,0.3579081892967224,1.1716419458389282,True,1,0,False,False
846,3085.0,3228.0,11.0,11.0,381.0,524.0,0.35723182559013367,0.633543074131012,False,1,0,False,False
847,3085.0,3229.0,11.0,11.0,381.0,525.0,0.3318312466144562,0.6604167222976685,False,1,0,False,False
848,3085.0,3230.0,11.0,11.0,381.0,526.0,0.3104951083660126,0.687849760055542,False,1,0,False,False
849,3085.0,3231.0,11.0,11.0,381.0,527.0,0.2946200668811798,0.715875506401062,False,1,0,False,False
850,3085.0,3232.0,11.0,11.0,381.0,528.0,0.28383645415306086,0.7445082664489746,False,1,0,False,False
851,3085.0,3233.0,11.0,11.0,381.0,529.0,0.2767060399055481,0.7737835645675659,False,1,0,False,False
852,3085.0,3234.0,11.0,11.0,381.0,530.0,0.27152201533317566,0.8036407232284547,False,1,0,False,False
853,3085.0,3235.0,11.0,11.0,381.0,531.0,0.2668237388134002,0.8337860703468322,False,1,0,False,False
854,3085.0,3236.0,11.0,11.0,381.0,532.0,0.26179954409599304,0.863688588142395,False,1,0,False,False
855,3085.0,3237.0,11.0,11.0,381.0,533.0,0.25654965639114374,0.8928630352020263,False,1,0,False,False
856,3085.0,3238.0,11.0,11.0,381.0,534.0,0.2520255744457245,0.9212320446968079,False,1,0,False,False
857,3085.0,3239.0,11.0,11.0,381.0,535.0,0.24971768260002136,0.9491467475891112,False,1,0,False,False
858,3085.0,3240.0,11.0,11.0,381.0,536.0,0.25122830271720886,0.9771143198013305,False,1,0,False,False
859,3085.0,3241.0,11.0,11.0,381.0,537.0,0.25780332088470453,1.0056289434432983,False,1,0,False,False
860,3085.0,3242.0,11.0,11.0,381.0,538.0,0.26995518803596497,1.0351459980010986,False,1,0,False,False
861,3085.0,3243.0,11.0,11.0,381.0,539.0,0.2873722016811371,1.065907835960388,True,1,0,False,False
862,3085.0,3244.0,11.0,11.0,381.0,540.0,0.3090958893299103,1.0976781845092771,True,1,0,False,False
863,3085.0,3245.0,11.0,11.0,381.0,541.0,0.33376091718673706,1.129796266555786,True,1,0,False,False
864,3086.0,3229.0,11.0,11.0,382.0,525.0,0.3411594331264496,0.6393575668334961,False,1,0,False,False
865,3086.0,3230.0,11.0,11.0,382.0,526.0,0.32080382108688354,0.6660110950469971,False,1,0,False,False
866,3086.0,3231.0,11.0,11.0,382.0,527.0,0.3059533536434173,0.6930427551269531,False,1,0,False,False
867,3086.0,3232.0,11.0,11.0,382.0,528.0,0.295946329832077,0.720893919467926,False,1,0,False,False
868,3086.0,3233.0,11.0,11.0,382.0,529.0,0.28915032744407654,0.7499567866325377,False,1,0,False,False
869,3086.0,3234.0,11.0,11.0,382.0,530.0,0.2837682366371155,0.7803498506546019,False,1,0,False,False
870,3086.0,3235.0,11.0,11.0,382.0,531.0,0.2783563435077667,0.8117790818214417,False,1,0,False,False
871,3086.0,3236.0,11.0,11.0,382.0,532.0,0.27221670746803284,0.8435551524162291,False,1,0,False,False
872,3086.0,3237.0,11.0,11.0,382.0,533.0,0.2656309008598328,0.8749040365219117,False,1,0,False,False
873,3086.0,3238.0,11.0,11.0,382.0,534.0,0.2597545385360718,0.9053891897201538,False,1,0,False,False
874,3086.0,3239.0,11.0,11.0,382.0,535.0,0.2562520503997803,0.9350322484970093,False,1,0,False,False
875,3086.0,3240.0,11.0,11.0,382.0,536.0,0.2568122446537018,0.9641303420066832,False,1,0,False,False
876,3086.0,3241.0,11.0,11.0,382.0,537.0,0.26263490319252014,0.9931168556213379,False,1,0,False,False
877,3086.0,3242.0,11.0,11.0,382.0,538.0,0.2740670144557953,1.0225121974945068,False,1,0,False,False
878,3086.0,3243.0,11.0,11.0,382.0,539.0,0.2906007766723633,1.0527138710021973,True,1,0,False,False
879,3086.0,3244.0,11.0,11.0,382.0,540.0,0.31115302443504333,1.0837045907974243,True,1,0,False,False
880,3086.0,3245.0,11.0,11.0,382.0,541.0,0.33434757590293884,1.1150711774826048,True,1,0,False,False
881,3086.0,3246.0,11.0,11.0,382.0,542.0,0.35873529314994806,1.1462948322296143,True,1,0,False,False
882,3087.0,3229.0,11.0,11.0,383.0,525.0,0.3543836176395416,0.616188645362854,False,1,0,False,False
883,3087.0,3230.0,11.0,11.0,383.0,526.0,0.3342048823833465,0.6426866054534912,False,1,0,False,False
884,3087.0,3231.0,11.0,11.0,383.0,527.0,0.3196570575237274,0.6690917611122131,False,1,0,False,False
885,3087.0,3232.0,11.0,11.0,383.0,528.0,0.30986687541007996,0.6960258483886719,False,1,0,False,False
886,3087.0,3233.0,11.0,11.0,383.0,529.0,0.3030480444431305,0.7242143750190736,False,1,0,False,False
887,3087.0,3234.0,11.0,11.0,383.0,530.0,0.29729437828063965,0.7541210055351257,False,1,0,False,False
888,3087.0,3235.0,11.0,11.0,383.0,531.0,0.29110443592071533,0.7857133746147155,False,1,0,False,False
889,3087.0,3236.0,11.0,11.0,383.0,532.0,0.28378260135650635,0.8184088468551636,False,1,0,False,False
890,3087.0,3237.0,11.0,11.0,383.0,533.0,0.27567458152771,0.8513422608375549,False,1,0,False,False
891,3087.0,3238.0,11.0,11.0,383.0,534.0,0.2680596113204956,0.8838077783584594,False,1,0,False,False
892,3087.0,3239.0,11.0,11.0,383.0,535.0,0.2627670168876648,0.9154600501060484,False,1,0,False,False
893,3087.0,3240.0,11.0,11.0,383.0,536.0,0.2616423964500427,0.946234941482544,False,1,0,False,False
894,3087.0,3241.0,11.0,11.0,383.0,537.0,0.2659657895565033,0.9762933254241944,False,1,0,False,False
895,3087.0,3242.0,11.0,11.0,383.0,538.0,0.2760438323020935,1.006021499633789,False,1,0,False,False
896,3087.0,3243.0,11.0,11.0,383.0,539.0,0.29123523831367487,1.0358474254608154,True,1,0,False,False
897,3087.0,3244.0,11.0,11.0,383.0,540.0,0.3103126883506775,1.0659505128860471,True,1,0,False,False
898,3087.0,3245.0,11.0,11.0,383.0,541.0,0.3318167626857757,1.0962358713150024,True,1,0,False,False
899,3087.0,3246.0,11.0,11.0,383.0,542.0,0.3542981743812561,1.1265227794647217,True,1,0,False,False
900,3088.0,3230.0,11.0,11.0,384.0,526.0,0.3516849875450134,0.6184639930725098,False,1,0,False,False
901,3088.0,3231.0,11.0,11.0,384.0,527.0,0.33658114075660706,0.644776463508606,False,1,0,False,False
902,3088.0,3232.0,11.0,11.0,384.0,528.0,0.32626405358314514,0.6710669994354248,False,1,0,False,False
903,3088.0,3233.0,11.0,11.0,384.0,529.0,0.31886771321296686,0.6981961131095886,False,1,0,False,False
904,3088.0,3234.0,11.0,11.0,384.0,530.0,0.31239819526672363,0.7269676327705382,False,1,0,False,False
905,3088.0,3235.0,11.0,11.0,384.0,531.0,0.3052572309970856,0.757756769657135,False,1,0,False,False
906,3088.0,3236.0,11.0,11.0,384.0,532.0,0.29666298627853394,0.7903165817260742,False,1,0,False,False
907,3088.0,3237.0,11.0,11.0,384.0,533.0,0.28690868616104126,0.8239399194717406,False,1,0,False,False
908,3088.0,3238.0,11.0,11.0,384.0,534.0,0.2772844731807709,0.8578542470932007,False,1,0,False,False
909,3088.0,3239.0,11.0,11.0,384.0,535.0,0.2697153687477112,0.8914402723312379,False,1,0,False,False
910,3088.0,3240.0,11.0,11.0,384.0,536.0,0.26621344685554504,0.9242265820503235,False,1,0,False,False
911,3088.0,3241.0,11.0,11.0,384.0,537.0,0.2682327926158905,0.9559404850006104,False,1,0,False,False
912,3088.0,3242.0,11.0,11.0,384.0,538.0,0.2761789262294769,0.9866218566894531,False,1,0,False,False
913,3088.0,3243.0,11.0,11.0,384.0,539.0,0.28939354419708246,1.016534447669983,False,1,0,False,False
914,3088.0,3244.0,11.0,11.0,384.0,540.0,0.3065509498119354,1.0459314584732056,True,1,0,False,False
915,3088.0,3245.0,11.0,11.0,384.0,541.0,0.3260829746723175,1.0750112533569336,True,1,0,False,False
916,3088.0,3246.0,11.0,11.0,384.0,542.0,0.3464750349521637,1.104000449180603,True,1,0,False,False
917,3089.0,3231.0,11.0,11.0,385.0,527.0,0.35739240050315857,0.6205817461013794,False,1,0,False,False
918,3089.0,3232.0,11.0,11.0,385.0,528.0,0.34581857919693,0.6466455459594728,False,1,0,False,False
919,3089.0,3233.0,11.0,11.0,385.0,529.0,0.3372396230697632,0.6729544997215271,False,1,0,False,False
920,3089.0,3234.0,11.0,11.0,385.0,530.0,0.3296247124671936,0.700482189655304,False,1,0,False,False
921,3089.0,3235.0,11.0,11.0,385.0,531.0,0.32127755880355835,0.7299622893333435,False,1,0,False,False
922,3089.0,3236.0,11.0,11.0,385.0,532.0,0.311276912689209,0.7615654468536378,False,1,0,False,False
923,3089.0,3237.0,11.0,11.0,385.0,533.0,0.29977303743362427,0.7949446439743043,False,1,0,False,False
924,3089.0,3238.0,11.0,11.0,385.0,534.0,0.28795862197875977,0.8295204639434814,False,1,0,False,False
925,3089.0,3239.0,11.0,11.0,385.0,535.0,0.2777556777000427,0.8646135330200195,False,1,0,False,False
926,3089.0,3240.0,11.0,11.0,385.0,536.0,0.2712934911251068,0.8994301557540892,False,1,0,False,False
927,3089.0,3241.0,11.0,11.0,385.0,537.0,0.27023500204086304,0.9332069158554077,False,1,0,False,False
928,3089.0,3242.0,11.0,11.0,385.0,538.0,0.27519920468330383,0.9654785394668579,False,1,0,False,False
929,3089.0,3243.0,11.0,11.0,385.0,539.0,0.2856521010398865,0.9961402416229248,False,1,0,False,False
930,3089.0,3244.0,11.0,11.0,385.0,540.0,0.300274133682251,1.0253236293792725,False,1,0,False,False
931,3089.0,3245.0,11.0,11.0,385.0,541.0,0.3174254596233368,1.053388237953186,True,1,0,False,False
932,3089.0,3246.0,11.0,11.0,385.0,542.0,0.33550357818603516,1.0809332132339475,True,1,0,False,False
933,3089.0,3247.0,11.0,11.0,385.0,543.0,0.3532191514968872,1.1085054874420166,True,1,0,False,False
934,3090.0,3233.0,11.0,11.0,386.0,529.0,0.35894167423248285,0.6489625573158264,False,1,0,False,False
935,3090.0,3234.0,11.0,11.0,386.0,530.0,0.34979093074798584,0.6755536794662476,False,1,0,False,False
936,3090.0,3235.0,11.0,11.0,386.0,531.0,0.339976042509079,0.7037478089332581,False,1,0,False,False
937,3090.0,3236.0,11.0,11.0,386.0,532.0,0.32842525839805603,0.7340211868286132,False,1,0,False,False
938,3090.0,3237.0,11.0,11.0,386.0,533.0,0.3150961697101593,0.7664433717727661,False,1,0,False,False
939,3090.0,3238.0,11.0,11.0,386.0,534.0,0.3010043799877167,0.8008437156677246,False,1,0,False,False
940,3090.0,3239.0,11.0,11.0,386.0,535.0,0.2879697680473328,0.8367557525634765,False,1,0,False,False
941,3090.0,3240.0,11.0,11.0,386.0,536.0,0.27814781665802,0.8732669353485107,False,1,0,False,False
942,3090.0,3241.0,11.0,11.0,386.0,537.0,0.2733739912509918,0.9091918468475341,False,1,0,False,False
943,3090.0,3242.0,11.0,11.0,386.0,538.0,0.27453458309173584,0.9434999823570253,False,1,0,False,False
944,3090.0,3243.0,11.0,11.0,386.0,539.0,0.281348317861557,0.9755673408508301,False,1,0,False,False
945,3090.0,3244.0,11.0,11.0,386.0,540.0,0.29264456033706665,1.005204200744629,False,1,0,False,False
946,3090.0,3245.0,11.0,11.0,386.0,541.0,0.3068140149116516,1.0327340364456177,False,1,0,False,False
947,3090.0,3246.0,11.0,11.0,386.0,542.0,0.3222076892852783,1.05899178981781,True,1,0,False,False
948,3090.0,3247.0,11.0,11.0,386.0,543.0,0.3374655246734619,1.0849188566207884,True,1,0,False,False
949,3090.0,3248.0,11.0,11.0,386.0,544.0,0.3516961336135864,1.111084222793579,True,1,0,False,False
950,3091.0,3236.0,11.0,11.0,387.0,532.0,0.3490288257598877,0.7083373069763184,False,1,0,False,False
951,3091.0,3237.0,11.0,11.0,387.0,533.0,0.3338731527328491,0.7394625544548034,False,1,0,False,False
952,3091.0,3238.0,11.0,11.0,387.0,534.0,0.31754526495933527,0.7730188965797424,False,1,0,False,False
953,3091.0,3239.0,11.0,11.0,387.0,535.0,0.30168744921684265,0.808975100517273,False,1,0,False,False
954,3091.0,3240.0,11.0,11.0,387.0,536.0,0.2883768081665039,0.8465567231178284,False,1,0,False,False
955,3091.0,3241.0,11.0,11.0,387.0,537.0,0.27952444553375244,0.8843334317207336,False,1,0,False,False
956,3091.0,3242.0,11.0,11.0,387.0,538.0,0.2762524485588074,0.9207634925842285,False,1,0,False,False
957,3091.0,3243.0,11.0,11.0,387.0,539.0,0.2785989642143249,0.9546458125114442,False,1,0,False,False
958,3091.0,3244.0,11.0,11.0,387.0,540.0,0.28568100929260254,0.9853330850601196,False,1,0,False,False
959,3091.0,3245.0,11.0,11.0,387.0,541.0,0.2960706949234009,1.0129311084747314,False,1,0,False,False
960,3091.0,3246.0,11.0,11.0,387.0,542.0,0.308186411857605,1.0383262634277344,True,1,0,False,False
961,3091.0,3247.0,11.0,11.0,387.0,543.0,0.3206543028354645,1.0627177953720093,True,1,0,False,False
962,3091.0,3248.0,11.0,11.0,387.0,544.0,0.33252060413360596,1.0870418548583984,True,1,0,False,False
963,3091.0,3249.0,11.0,11.0,387.0,545.0,0.34325736761093134,1.1118956804275513,True,1,0,False,False
964,3091.0,3250.0,11.0,11.0,387.0,546.0,0.3527378439903259,1.137742519378662,True,1,0,False,False
965,3092.0,3237.0,11.0,11.0,388.0,533.0,0.3567287921905517,0.7127556800842285,False,1,0,False,False
966,3092.0,3238.0,11.0,11.0,388.0,534.0,0.3383537530899048,0.7451394796371461,False,1,0,False,False
967,3092.0,3239.0,11.0,11.0,388.0,535.0,0.31990477442741394,0.780522048473358,False,1,0,False,False
968,3092.0,3240.0,11.0,11.0,388.0,536.0,0.30329662561416626,0.8184680938720702,False,1,0,False,False
969,3092.0,3241.0,11.0,11.0,388.0,537.0,0.29039669036865234,0.8575222492218018,False,1,0,False,False
970,3092.0,3242.0,11.0,11.0,388.0,538.0,0.28245395421981806,0.8957772850990294,False,1,0,False,False
971,3092.0,3243.0,11.0,11.0,388.0,539.0,0.27979063987731934,0.9315022230148317,False,1,0,False,False
972,3092.0,3244.0,11.0,11.0,388.0,540.0,0.28188005089759827,0.9635562300682067,False,1,0,False,False
973,3092.0,3245.0,11.0,11.0,388.0,541.0,0.2876226007938385,0.9917280673980714,False,1,0,False,False
974,3092.0,3246.0,11.0,11.0,388.0,542.0,0.29567223787307734,1.0168039798736572,False,1,0,False,False
975,3092.0,3247.0,11.0,11.0,388.0,543.0,0.30477991700172424,1.0400643348693848,True,1,0,False,False
976,3092.0,3248.0,11.0,11.0,388.0,544.0,0.31400829553604126,1.0626658201217651,True,1,0,False,False
977,3092.0,3249.0,11.0,11.0,388.0,545.0,0.32274129986763,1.0855515003204343,True,1,0,False,False
978,3092.0,3250.0,11.0,11.0,388.0,546.0,0.3306905031204224,1.1096117496490479,True,1,0,False,False
979,3092.0,3251.0,11.0,11.0,388.0,547.0,0.3379964828491211,1.1354020833969116,True,1,0,False,False
980,3092.0,3252.0,11.0,11.0,388.0,548.0,0.3452298939228058,1.1625497341156004,True,1,0,False,False
981,3092.0,3253.0,11.0,11.0,388.0,549.0,0.353286474943161,1.1896493434906004,True,1,0,False,False
982,3093.0,3239.0,11.0,11.0,389.0,535.0,0.3427793383598328,0.7482927441596986,False,1,0,False,False
983,3093.0,3240.0,11.0,11.0,389.0,536.0,0.323337584733963,0.7860898375511169,False,1,0,False,False
984,3093.0,3241.0,11.0,11.0,389.0,537.0,0.3068209886550904,0.8258154988288878,False,1,0,False,False
985,3093.0,3242.0,11.0,11.0,389.0,538.0,0.29447141289711,0.8653748035430909,False,1,0,False,False
986,3093.0,3243.0,11.0,11.0,389.0,539.0,0.2867695987224579,0.9026357531547545,False,1,0,False,False
987,3093.0,3244.0,11.0,11.0,389.0,540.0,0.28349342942237854,0.9360291361808778,False,1,0,False,False
988,3093.0,3245.0,11.0,11.0,389.0,541.0,0.2839309871196747,0.9650322794914243,False,1,0,False,False
989,3093.0,3246.0,11.0,11.0,389.0,542.0,0.2871261537075043,0.9902698397636412,False,1,0,False,False
990,3093.0,3247.0,11.0,11.0,389.0,543.0,0.2921476662158966,1.0129648447036743,False,1,0,False,False
991,3093.0,3248.0,11.0,11.0,389.0,544.0,0.2982439398765564,1.0343079566955566,False,1,0,False,False
992,3093.0,3249.0,11.0,11.0,389.0,545.0,0.30480802059173584,1.0554275512695312,True,1,0,False,False
993,3093.0,3250.0,11.0,11.0,389.0,546.0,0.31138718128204346,1.0775812864303589,True,1,0,False,False
994,3093.0,3251.0,11.0,11.0,389.0,547.0,0.31785452365875244,1.1017541885375977,True,1,0,False,False
995,3093.0,3252.0,11.0,11.0,389.0,548.0,0.3244987726211548,1.1278492212295532,True,1,0,False,False
996,3093.0,3253.0,11.0,11.0,389.0,549.0,0.331973135471344,1.1544643640518188,True,1,0,False,False
997,3093.0,3254.0,11.0,11.0,389.0,550.0,0.3413034975528717,1.1795597076416016,True,1,0,False,False
998,3093.0,3255.0,11.0,11.0,389.0,551.0,0.35375580191612244,1.201391577720642,True,1,0,False,False
999,3094.0,3240.0,11.0,11.0,390.0,536.0,0.3478748202323913,0.7455019354820251,False,1,0,False,False
1000,3094.0,3241.0,11.0,11.0,390.0,537.0,0.3284355401992798,0.7855147719383239,False,1,0,False,False
1001,3094.0,3242.0,11.0,11.0,390.0,538.0,0.3123663365840912,0.8258803486824036,False,1,0,False,False
1002,3094.0,3243.0,11.0,11.0,390.0,539.0,0.3001614511013031,0.8642210364341735,False,1,0,False,False
1003,3094.0,3244.0,11.0,11.0,390.0,540.0,0.2917591631412506,0.8986738920211792,False,1,0,False,False
1004,3094.0,3245.0,11.0,11.0,390.0,541.0,0.28676077723503113,0.9284980297088624,False,1,0,False,False
1005,3094.0,3246.0,11.0,11.0,390.0,542.0,0.28464439511299133,0.9541906118392944,False,1,0,False,False
